FORWARD_TEXT_FORMAT_1.0
STDEP =   284.0000
ENDEP =  2717.0000
RLEV  =     0.1250
CURVENAME =  RXO, CALI, RT, RI, AC, GR, DEN, CNL, SP
END
#DEPTH           RXO       CALI         RT         RI         AC         GR        DEN        CNL         SP
 323.8750       0.000     12.404     31.543      3.843      0.209      0.308      0.247    112.305      1.107
 324.0000       0.000     12.405     30.751      3.846      0.209      0.338      0.246    149.256      1.061
 324.1250       0.000     12.406     30.546      3.832      0.209      0.355      0.242    186.666      1.035
 324.2500       0.000     12.405     30.679      3.814      0.209      0.357      0.237    216.325      0.951
 324.3750       0.000     12.405     31.000      3.814      0.209      0.354      0.232    232.786      0.941
 324.5000       0.000     12.404     31.384      3.834      0.209      0.360      0.228    240.848      0.897
 324.6250       0.000     12.404     31.808      3.864      0.209      0.392      0.226    245.168      0.968
 324.7500       0.000     12.405     32.257      3.899      0.209      0.454      0.226    248.090      0.998
 324.8750       0.000     12.406     32.649      3.949      0.209      0.506      0.226    249.487      1.049
 325.0000       0.000     12.406     33.045      4.030      0.209      0.497      0.226    249.924      1.062
 325.1250       0.000     12.406     33.599      4.152      0.209      0.432      0.225    249.975      1.092
 325.2500       0.000     12.406     34.210      4.303      0.209      0.343      0.225    249.975      1.163
 325.3750       0.000     12.406     34.441      4.466      0.209      0.268      0.224    249.969      1.228
 325.5000       0.000     12.406     34.249      4.641      0.209      0.231      0.222    249.885      1.287
 325.6250       0.000     12.406     33.804      4.866      0.209      0.246      0.219    249.547      1.345
 325.7500       0.000     12.405     33.377      5.182      0.209      0.285      0.216    247.894      1.385
 325.8750       0.000     12.405     33.262      5.538      0.209      0.312      0.212    239.487      1.411
 326.0000       0.000     12.404     33.352      5.634      0.209      0.329      0.210    220.612      1.452
 326.1250       0.000     12.403     33.219      5.022      0.209      0.334      0.209    191.562      1.496
 326.2500       0.000     12.403     32.584      3.290      0.209      0.324      0.209    185.165      1.540
 326.3750       0.000     12.402     31.590      0.135      0.209      0.279      0.209    134.497      1.562
 326.5000       0.000     12.402     30.641     -3.865      0.209      0.201      0.203    127.203      1.604
 326.6250       0.000     12.401     29.863     -8.112      0.209      0.151      0.174    136.366      1.627
 326.7500       0.000     12.400     29.720     -8.960      0.209      0.145      0.166    154.838      1.650
 326.8750       0.000     12.369     28.713    -15.148      0.210      0.163      0.100    171.440      1.664
 327.0000       0.000     12.317     28.946    -17.531      0.212      0.168      0.100    179.984      1.714
 327.1250       0.000     12.246     30.557    -19.304      0.216      0.172      0.100    179.875      1.778
 327.2500       0.000     12.189     33.972    -20.609      0.227      0.182      0.100    173.908      1.827
 327.3750       0.000     12.203     39.348    -21.518      0.256      0.204      0.100    166.676      1.871
 327.5000       0.000     12.275     45.463    -22.179      0.320      0.252      0.100    161.339      2.001
 327.6250       0.000     12.355     51.255    -22.657      0.449      0.387      0.100    158.273      2.113
 327.7500       0.000     12.375     56.000    -23.028      0.690      0.811      0.193    156.436      2.282
 327.8750       0.000     12.308     59.421    -23.371      1.009      2.127      0.702    154.180      2.428
 328.0000       0.000     12.224     62.078    -23.728      1.128      3.751      1.541    151.002      2.605
 328.1250       0.000     12.182     64.154    -24.085      1.031      4.514      1.724    147.079      2.715
 328.2500       0.000     12.200     65.611    -24.405      0.937      4.699      1.422    142.767      2.834
 328.3750       0.000     12.240     66.277    -24.645      0.938      4.908      1.220    138.705      2.971
 328.5000       0.000     12.247     66.398    -24.827      1.002      5.270      1.111    136.038      3.075
 328.6250       0.000     12.220     66.345    -25.005      1.098      5.828      1.037    136.310      3.146
 328.7500       0.000     12.192     66.327    -25.227      1.203      7.162      0.967    140.517      3.178
 328.8750       0.000     12.207     66.198    -25.515      1.307   6262.121      0.912    148.445      3.229
 329.0000       0.000     12.254     65.599    -25.829      1.407  25000.000      0.906    157.862      3.270
 329.1250       0.000     12.298     64.501    -26.130      1.490  25000.000      0.960    168.133      3.328
 329.2500       0.000     12.305     63.345    -26.404      1.569     15.625      1.055    179.474      3.379
 329.3750       0.000     12.252     62.718    -26.682      1.675      7.091      1.151    191.809      3.404
 329.5000       0.000     12.164     62.512    -26.998      1.791      6.416      1.225    202.456      3.404
 329.6250       0.000     12.070     62.299    -27.344      1.884      7.179      1.291    207.277      3.396
 329.7500       0.000     11.992     61.730    -27.669      1.942     10.896      1.359    203.347      3.422
 329.8750       0.000     11.935     60.637    -27.899      1.994   6273.816      1.322    190.940      3.448
 330.0000       0.000     11.893     59.324    -28.022      2.087  25000.000      0.922    177.175      3.465
 330.1250       0.000     11.864     58.218    -28.061      2.221   6250.074      0.237    167.758      3.497
 330.2500       0.000     11.850     57.557    -28.067      2.333      0.100      0.100    165.455      3.529
 330.3750       0.000     11.850     57.254    -28.074      2.358      0.100      0.100    169.839      3.621
 330.5000       0.000     11.853     56.944    -28.074      2.358      0.100      0.100    175.262      3.667
 330.6250       0.000     11.853     56.434    -28.032      2.380      0.100      0.100    177.463      3.773
 330.7500       0.000     11.848     55.663    -27.916      2.436      0.100      0.100    174.574      3.834
 330.8750       0.000     11.840     54.840    -27.730      2.516      0.100      0.100    167.191      3.909
 331.0000       0.000     11.836     54.307    -27.563      2.604      0.100      0.100    159.576      3.941
 331.1250       0.000     11.837     54.343    -27.498      2.704      0.100      0.100    154.928      4.034
 331.2500       0.000     11.839     55.071    -27.570      2.820      0.100      0.100    154.729      4.081
 331.3750       0.000     11.840     56.564    -27.756      2.899      0.100      0.100    158.721      4.087
 331.5000       0.000     11.855     58.703    -27.955      2.818      0.100      0.100    163.535      4.111
 331.6250       0.000     11.907     61.101    -28.097      2.518      0.100      0.100    166.570      4.130
 331.7500       0.000     12.014     62.876    -28.160      2.131      0.100      0.100    166.435      4.157
 331.8750       0.000     12.177     63.103    -28.169      1.853      0.100      0.100    163.137      4.157
 332.0000       0.000     12.357     62.459    -28.167      1.659      0.100      0.100    159.353      4.142
 332.1250       0.000     12.517     62.113    -28.161      1.469      0.100      0.100    157.167      4.082
 332.2500       0.000     12.638     63.002    -28.149      1.266      0.100      0.100    157.488      4.026
 332.3750       0.000     12.712     65.336    -28.149      1.093      3.938      0.578    159.661      3.937
 332.5000       0.000     12.747     67.894    -28.192      0.983      4.368      2.025    161.551      3.892
 332.6250       0.000     12.743     69.720    -28.299      0.940      4.516      2.270    162.101      3.824
 332.7500       0.000     12.708     70.588    -28.461      0.958      4.659      1.902    161.298      3.754
 332.8750       0.000     12.670     70.810    -28.624      1.022      3.686      0.782    159.599      3.689
 333.0000       0.000     12.653     70.643    -28.736      1.106      0.100      0.100    157.697      3.672
 333.1250       0.000     12.652     69.830    -28.794      1.201      0.100      0.100    155.947      3.603
 333.2500       0.000     12.640     68.304    -28.831      1.295      0.100      0.100    154.613      3.565
 333.3750       0.000     12.587     66.263    -28.898      1.341      0.100      0.100    153.824      3.569
 333.5000       0.000     12.493     64.135    -29.014      1.355      0.100      0.100    153.353      3.581
 333.6250       0.000     12.372     62.214    -29.151      1.385      0.100      0.100    152.886      3.579
 333.7500       0.000     12.240     60.648    -29.268      1.473      0.100      0.100    152.105      3.596
 333.8750       0.000     12.113     59.545    -29.336      1.622      0.100      0.100    150.913      3.599
 334.0000       0.000     12.001     58.740    -29.389      1.781      0.100      0.100    149.473      3.599
 334.1250       0.000     11.917     57.861    -29.465      1.892      0.100      0.100    147.652      3.601
 334.2500       0.000     11.870     56.649    -29.581      1.872      0.100      0.100    145.194      3.599
 334.3750       0.000     11.861     55.464    -29.715      1.681      0.100      0.100    141.967      3.625
 334.5000       0.000     11.869     55.071    -29.817      1.473      0.100      0.100    138.625      3.581
 334.6250       0.000     11.891     55.947    -29.848      1.353      0.100      0.100    135.935      3.547
 334.7500       0.000     11.930     57.798    -29.798      1.369      2.091      3.325    134.593      3.495
 334.8750       0.000     11.984     59.368    -29.663      1.536      4.674      7.323    135.541      3.471
 335.0000       0.000     12.035     59.741    -29.471      1.759      4.961      8.118    139.409      3.404
 335.1250       0.000     12.068     59.248    -29.260      1.892      4.826      7.855    147.377      3.369
