FORWARD_TEXT_FORMAT_1.0
STDEP =   333.5000
ENDEP =  2716.8501
RLEV  =     0.1250
CURVENAME =  SP, R2M, R025, CNL, DEN, GR, RT, RI, RXO, AC, C1, C2, BZSP, RA2
END
#DEPTH            SP        R2M       R025        CNL        DEN         GR         RT         RI        RXO         AC         C1         C2       BZSP        RA2
2692.5000     -24.169     30.634      7.792     19.962      2.554     80.398     18.732     16.446     17.698     67.785      8.611      8.591    -24.169     30.634
2692.6250     -24.134     30.694      7.779     19.823      2.558     80.270     19.145     16.776     18.099     67.812      8.613      8.589    -24.134     30.694
2692.7500     -24.093     30.855      7.784     19.222      2.569     79.749     19.126     16.739     18.666     68.222      8.614      8.518    -24.093     30.855
2692.8750     -24.040     31.058      7.799     18.402      2.581     80.733     18.579     16.256     19.157     69.052      8.612      8.411    -24.040     31.058
2693.0000     -23.973     31.308      7.813     17.774      2.584     81.717     17.560     15.384     18.258     69.729      8.615      8.392    -23.973     31.308
2693.1250     -23.880     31.478      7.701     17.581      2.576     79.552     16.572     14.534     15.896     70.389      8.666      8.573    -23.880     31.478
2693.2500     -23.764     31.542      7.646     17.397      2.568     75.380     15.878     13.932     13.945     70.479      8.681      8.653    -23.764     31.542
2693.3750     -23.625     31.475      7.539     17.101      2.562     69.229     15.585     13.651     13.049     70.292      8.681      8.675    -23.625     31.475
2693.5000     -23.463     31.310      7.413     16.772      2.561     66.995     15.675     13.682     13.477     69.944      8.679      8.676    -23.463     31.310
2693.6250     -23.280     31.083      7.330     16.571      2.562     72.220     16.036     13.938     14.839     69.556      8.679      8.678    -23.280     31.083
2693.7500     -23.077     30.786      7.269     16.629      2.563     77.879     16.474     14.261     15.810     69.417      8.679      8.678    -23.077     30.786
2693.8750     -22.854     30.452      7.286     16.811      2.555     79.109     16.642     14.379     15.831     69.434      8.679      8.675    -22.854     30.452
2694.0000     -22.617     30.266      7.312     16.788      2.540     77.623     16.505     14.248     15.488     69.646      8.680      8.675    -22.617     30.266
2694.1250     -22.368     30.088      7.358     16.743      2.529     75.872     16.184     13.968     14.910     69.875      8.678      8.677    -22.368     30.088
2694.2500     -22.108     29.864      7.388     16.869      2.526     74.907     15.846     13.672     14.340     70.035      8.678      8.677    -22.108     29.864
2694.3750     -21.841     29.601      7.366     17.227      2.533     74.868     15.620     13.467     13.936     70.066      8.682      8.674    -21.841     29.601
2694.5000     -21.569     29.336      7.303     17.607      2.543     75.458     15.528     13.377     13.558     69.875      8.676      8.671    -21.569     29.336
2694.6250     -21.295     29.106      7.285     17.534      2.554     76.738     15.770     13.546     13.793     69.441      8.682      8.674    -21.295     29.106
2694.7500     -21.023     28.837      7.178     16.969      2.561     81.244     16.226     13.896     14.543     68.951      8.683      8.677    -21.023     28.837
2694.8750     -20.753     28.644      7.125     16.297      2.564     83.843     16.791     14.334     16.258     70.406      8.683      8.678    -20.753     28.644
2695.0000     -20.487     28.549      7.120     15.905      2.564     84.551     17.279     14.709     18.953     74.055      8.681      8.678    -20.487     28.549
2695.1250     -20.224     28.531      7.113     16.079      2.565     85.141     17.491     14.865     21.215     80.409      8.672      8.677    -20.224     28.531
2695.2500     -19.963     28.576      7.121     16.898      2.568     85.732     17.288     14.683     19.218     92.249      8.654      8.674    -19.963     28.576
2695.3750     -19.707     28.573      7.092     18.083      2.575     87.897     16.608     14.117     17.101     96.694      8.654      8.673    -19.707     28.573
2695.5000     -19.454     28.549      7.106     18.910      2.581     89.065     15.860     13.499     15.720    100.250      8.654      8.672    -19.454     28.549
2695.6250     -19.203     28.505      7.094     19.207      2.577     87.484     15.205     12.952     14.565    100.448      8.654      8.673    -19.203     28.505
2695.7500     -18.955     28.395      7.089     19.164      2.566     85.456     14.757     12.570     13.616    101.090      8.653      8.673    -18.955     28.395
2695.8750     -18.709     28.192      7.115     19.132      2.558     85.889     14.540     12.377     13.068    104.670      8.652      8.671    -18.709     28.192
2696.0000     -18.467     27.958      7.077     19.414      2.558     88.841     14.445     12.288     13.045    104.792      8.654      8.671    -18.467     27.958
2696.1250     -18.224     27.713      7.078     19.808      2.560     90.974     14.411     12.257     13.345    106.215      8.648      8.671    -18.224     27.713
2696.2500     -17.979     27.403      7.045     19.879      2.556     91.741     14.364     12.215     13.731    104.472      8.649      8.673    -17.979     27.403
2696.3750     -17.731     27.087      7.071     19.725      2.551     89.944     14.326     12.187     13.988    102.240      8.652      8.674    -17.731     27.087
2696.5000     -17.480     26.832      7.092     19.526      2.549     89.156     14.312     12.179     14.093     99.202      8.624      8.675    -17.480     26.832
2696.6250     -17.226     26.642      7.051     19.443      2.553     91.827     14.338     12.199     14.123     94.504      8.563      8.679    -17.226     26.642
2696.7500     -16.968     26.387      7.062     19.506      2.563     93.368     14.416     12.262     14.165     89.209      8.557      8.682    -16.968     26.387
2696.8750     -16.713     26.200      7.026     19.817      2.574     94.844     14.540     12.345     14.195     86.847      8.610      8.677    -16.713     26.200
2697.0000     -16.466     26.130      7.075     20.021      2.584     91.991     14.647     12.413     14.126     84.195      8.633      8.677    -16.466     26.130
2697.1250     -16.231     26.040      7.059     20.149      2.588     90.328     14.706     12.440     13.925     83.104      8.640      8.674    -16.231     26.040
2697.2500     -16.011     25.893      7.018     20.225      2.587     90.239     14.695     12.408     13.661     82.806      8.640      8.672    -16.011     25.893
2697.3750     -15.812     25.724      7.026     20.268      2.583     90.152     14.616     12.320     13.450     81.698      8.640      8.676    -15.812     25.724
2697.5000     -15.637     25.620      7.049     20.304      2.583     89.714     14.499     12.204     13.394     79.146      8.640      8.678    -15.637     25.620
2697.6250     -15.492     25.424      7.111     20.247      2.587     83.509     14.415     12.111     13.274     76.490      8.637      8.675    -15.492     25.424
2697.7500     -15.374     25.135      7.124     20.007      2.589     85.269     14.346     12.039     12.892     74.625      8.637      8.675    -15.374     25.135
2697.8750     -15.281     24.809      7.159     19.928      2.586     47.708     14.269     11.970     12.599     74.125      8.639      8.677    -15.281     24.809
2698.0000     -15.212     24.516      7.207     20.141      2.579      8.641     14.127     11.859     12.394     75.396      8.640      8.678    -15.212     24.516
2698.1250     -15.165     24.356      7.243     20.551      2.570      8.641     13.884     11.679     12.162     78.541      8.640      8.678    -15.165     24.356
2698.2500     -15.136     24.476      7.300     20.828      2.561      8.641     13.566     11.447     11.892     83.229      8.640      8.678    -15.136     24.476
2698.3750     -15.125     24.779      7.289     20.567      2.553      8.641     13.231     11.200     11.834     86.423      8.640      8.678    -15.125     24.779
2698.5000     -15.124     25.094      7.292     19.945      2.547      8.641     12.953     11.002     11.888     89.173      8.641      8.678    -15.124     25.094
2698.6250     -15.129     25.338      7.300     19.225      2.544      8.641     12.788     10.885     11.947     90.531      8.643      8.676    -15.129     25.338
2698.7500     -15.141     25.425      7.327     18.770      2.544      8.641     12.716     10.834     11.885     91.583      8.643      8.675    -15.141     25.425
2698.8750     -15.159     25.250      7.372     18.888      2.546      8.641     12.665     10.789     11.546     92.191      8.642      8.675    -15.159     25.250
2699.0000     -15.184     24.673      7.398     19.668      2.550      8.641     12.521     10.659     10.724     87.729      8.640      8.671    -15.184     24.673
2699.1250     -15.222     23.887      7.388     20.574      2.561      8.641     12.129     10.338      9.986     83.129      8.640      8.675    -15.222     23.887
2699.2500     -15.277     23.081      7.359     20.888      2.581      8.641     11.492      9.818      9.473     78.528      8.637      8.677    -15.277     23.081
2699.3750     -15.352     22.289      7.302     20.615      2.600      8.641     10.875      9.296      9.240     76.406      8.637      8.677    -15.352     22.289
2699.5000     -15.449     21.526      7.232     19.919      2.610      8.641     10.424      8.888      9.224     75.875      8.638      8.676    -15.449     21.526
