FORWARD_TEXT_FORMAT_1.0
STDEP =   2365.810
ENDEP =   2704.000
RLEV  =      0.125
CURVENAME =  AC, C1, C2, CNL, DEN, GR, RI, RT, RXO, SP
END
#DEPTH           AC         C1         C2        CNL        DEN         GR         RI         RT        RXO         SP
2490.310      84.625      8.504      8.069     30.226      2.162    115.084      5.190      6.254      1.529    -25.338
2490.435      81.806      8.281      8.081     27.971      2.242    117.438      5.098      6.124      1.906    -25.341
2490.560      79.172      8.263      8.088     25.670      2.315    119.792      5.316      6.344      2.346    -25.323
2490.685      78.721      8.235      8.091     24.390      2.388    121.298      5.681      6.798      2.942    -25.290
2490.810      80.369      8.196      8.091     24.886      2.436    121.137      6.034      7.329      3.816    -25.237
2490.935      83.360      8.202      8.091     27.273      2.418    120.020      6.201      7.673      4.549    -25.165
2491.060      87.662      8.208      8.091     30.697      2.295    121.702      5.981      7.412      3.625    -25.084
2491.185      90.110      8.322      8.091     33.513      2.122    121.702      5.439      6.602      1.968    -25.002
2491.310      90.364      8.598      8.146     35.319      1.997    122.616      4.808      5.739      1.333    -24.900
2491.435      89.554      8.618      8.218     36.208      1.929    125.253      4.284      5.117      1.239    -24.804
2491.560      88.911      8.448      8.258     36.256      1.903    127.701      3.995      4.828      1.318    -24.725
2491.685      89.394      8.323      8.248     35.577      1.895    129.247      3.964      4.827      1.375    -24.672
2491.810      91.321      8.318      8.256     34.378      1.890    134.291      4.074      4.994      1.431    -24.650
2491.935      92.425      8.336      8.310     32.956      1.909    132.678      4.153      5.097      1.685    -24.665
2492.060      91.657      8.412      8.298     31.765      1.956    130.848      4.173      5.116      1.664    -24.732
2492.185      89.840      8.395      8.264     30.629      2.021    125.051      4.260      5.219      1.625    -24.822
2492.310      87.336      8.280      8.303     29.531      2.093    116.376      4.403      5.395      1.817    -24.922
2492.435      84.636      8.165      8.390     28.671      2.163    108.345      4.548      5.577      2.321    -25.024
2492.560      82.942      8.222      8.216     28.518      2.221    104.512      4.690      5.766      2.881    -25.120
2492.685      83.306      8.200      8.116     29.040      2.255    104.579      4.723      5.803      3.836    -25.216
2492.810      83.143      8.180      8.061     29.864      2.278    109.165      4.672      5.729      3.667    -25.298
2492.935      82.815      8.167      8.062     30.574      2.297    113.066      4.570      5.602      3.247    -25.370
2493.060      82.028      8.162      8.081     30.951      2.319    115.730      4.476      5.500      3.119    -25.437
2493.185      81.045      8.162      8.085     30.933      2.350    117.263      4.455      5.498      3.309    -25.499
2493.310      81.896      8.158      8.094     30.576      2.396    114.438      4.545      5.643      3.119    -25.550
2493.435      83.094      8.158      8.091     30.040      2.428    114.775      4.661      5.846      3.262    -25.569
2493.560      84.236      8.153      8.019     29.696      2.423    114.842      4.725      5.955      3.736    -25.563
2493.685      84.746      8.121      7.893     29.438      2.394    116.738      4.798      6.060      3.410    -25.546
2493.810      83.964      8.092      7.828     29.137      2.370    118.420      4.888      6.175      2.787    -25.525
2493.935      81.915      8.096      7.911     28.610      2.381    117.048      5.021      6.331      2.718    -25.502
2494.060      80.075      8.108      8.073     27.583      2.439    112.340      5.309      6.684      3.111    -25.478
2494.185      78.294      8.151      8.088     25.809      2.496    105.615      5.705      7.158      3.629    -25.461
2494.310      77.674      8.161      8.086     24.253      2.519    106.583      6.200      7.806      4.349    -25.463
2494.435      77.271      8.163      8.082     23.390      2.522    109.798      6.622      8.346      5.921    -25.465
2494.560      76.861      8.164      8.081     23.300      2.520    113.335      6.870      8.632      7.965    -25.464
2494.685      76.753      8.163      8.087     23.766      2.517    115.286      6.919      8.649      9.539    -25.469
2494.810      77.604      8.165      8.101     24.368      2.500    110.242      6.823      8.494      9.614    -25.499
2494.935      79.017      8.165      8.098     24.710      2.470    109.502      6.634      8.253      7.757    -25.568
2495.060      80.564      8.160      8.100     25.196      2.452    107.525      6.432      8.003      5.593    -25.656
2495.185      81.477      8.165      8.175     26.088      2.448    109.233      6.269      7.813      4.228    -25.766
2495.310      81.735      8.174      8.357     27.266      2.458    112.125      6.157      7.693      3.777    -25.895
2495.435      81.722      8.178      8.537     28.355      2.479    113.631      6.087      7.623      3.833    -26.031
2495.560      81.896      8.172      8.364     28.839      2.504    118.473      6.050      7.585      3.941    -26.150
2495.685      83.267      8.172      8.086     28.441      2.494    115.784      5.940      7.420      4.428    -26.242
2495.810      84.847      8.177      8.030     28.369      2.423    117.128      5.669      7.017      4.347    -26.322
2495.935      86.135      8.177      8.051     29.040      2.326    116.133      5.343      6.549      3.883    -26.389
2496.060      86.711      8.169      8.083     30.182      2.248    114.600      5.007      6.084      3.234    -26.440
2496.185      86.147      8.155      8.102     31.132      2.219    115.407      4.734      5.708      2.601    -26.475
2496.310      83.925      8.143      8.098     31.132      2.231    115.407      4.701      5.634      2.177    -26.506
2496.435      81.061      8.108      8.161     30.048      2.256    116.752      4.932      5.840      2.389    -26.517
2496.560      78.565      8.143      8.224     28.746      2.288    112.986      5.401      6.350      2.992    -26.508
2496.685      77.702      8.185      8.248     27.564      2.309    109.112      5.911      6.928      3.599    -26.482
2496.810      78.536      8.207      8.220     26.805      2.308    106.718      6.277      7.338      3.882    -26.443
2496.935      80.501      8.211      8.151     26.657      2.282    105.843      6.380      7.422      3.950    -26.397
2497.060      82.967      8.208      8.073     27.114      2.251    106.852      6.226      7.184      4.739    -26.356
2497.185      84.192      8.157      8.180     27.976      2.246    102.548      5.852      6.674      4.494    -26.319
2497.310      84.121      8.129      8.171     28.360      2.275     98.244      5.582      6.306      3.200    -26.292
2497.435      83.119      8.144      8.181     28.158      2.320     96.522      5.436      6.096      2.409    -26.284
2497.560      81.636      8.169      8.215     27.632      2.355     97.732      5.448      6.078      2.324    -26.301
2497.685      80.226      8.171      8.236     27.188      2.358    100.947      5.618      6.249      2.562    -26.344
2497.810      79.563      8.169      8.246     27.143      2.342    104.915      5.870      6.515      2.920    -26.395
2497.935      79.726      8.168      8.398     27.332      2.370    107.874      6.164      6.804      2.997    -26.469
2498.060      81.147      8.166      8.416     27.407      2.428    110.349      6.381      6.997      2.906    -26.555
2498.185      82.758      8.166      8.352     27.734      2.481    113.712      6.495      7.067      3.000    -26.643
2498.310      83.957      8.166      8.277     28.357      2.509    116.295      6.459      6.960      3.223    -26.720
2498.435      84.420      8.165      8.253     29.005      2.510    116.617      6.291      6.697      3.495    -26.780
2498.560      83.917      8.165      8.310     29.086      2.501    116.617      6.164      6.473      4.097    -26.825
2498.685      81.660      8.159      8.307     27.916      2.522    117.626      6.126      6.348      4.433    -26.866
2498.810      79.306      8.082      8.301     26.548      2.562    119.173      6.226      6.384      5.201    -26.898
2498.935      76.771      8.093      8.213     25.513      2.596    120.047      6.495      6.607      6.835    -26.922
2499.060      74.806      8.147      8.118     24.737      2.611    118.797      7.060      7.134      8.629    -26.943
2499.185      74.455      8.154      8.101     24.059      2.609    114.882      7.976      8.049      9.902    -26.963
2499.310      76.521      8.153      8.100     23.740      2.601    109.838      9.061      9.278     11.166    -26.980
2499.435      80.357      8.154      8.092     25.848      2.558    109.166      9.872     10.427     13.266    -26.969
